Fecha,Consumo,dia_semana,mes,año,semana_año,es_fin_semana,es_festivo,dia_antes_festivo,dia_despues_festivo,semana_navidad,covid_cuarentena,es_mantenimiento,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52,lag_53,lag_54,lag_55,lag_56,lag_57,lag_58,lag_59,lag_60,lag_63,lag_70,media_roll_7,std_roll_7,mediana_roll_7,media_roll_14,std_roll_14,mediana_roll_14,media_roll_28,std_roll_28,mediana_roll_28,media_roll_60,std_roll_60,mediana_roll_60,dow_sin,dow_cos,mes_sin,mes_cos
2018-11-02,76640.6892,4,11,2018,44,False,False,False,False,False,False,False,77110.0196,76794.6866,75958.6845,78767.354,46959.0122,68079.0166,73989.685,74532.352,76186.0185,74389.3434,72871.3526,48946.3468,72042.6837,79218.3528,77773.6853,77913.0198,77770.0193,48341.3448,48598.011099999996,74206.0181,78100.0207,78507.0212,78771.0184,77425.35280000001,78459.3537,47718.0136,73322.3515,79445.6928,79372.3546,79662.0184,80773.0212,78983.6872,47813.345,75328.0179,79522.6861,77480.35519999999,79071.6869,78067.02040000001,80127.6872,49720.0156,74191.3552,79940.6908,79720.6908,77674.68639999999,78906.6892,77894.6876,49210.348,73249.01999999999,78932.3532,79816.0216,79060.6896,80721.6876,77817.69,47366.0144,71753.0196,78111.0216,78778.3568,79313.6892,75698.3548,76842.3556,79724.3532,77491.3522,71094.0655,11189.344552076285,75958.6845,71131.77916428572,10229.600511279563,74460.8477,71149.85112142857,11234.700519922226,76072.3515,72885.28581833333,10707.703141470529,77722.35285,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2018-11-03,70495.3516,5,11,2018,44,True,False,False,False,False,False,False,76640.6892,77110.0196,76794.6866,75958.6845,78767.354,46959.0122,68079.0166,73989.685,74532.352,76186.0185,74389.3434,72871.3526,48946.3468,72042.6837,79218.3528,77773.6853,77913.0198,77770.0193,48341.3448,48598.011099999996,74206.0181,78100.0207,78507.0212,78771.0184,77425.35280000001,78459.3537,47718.0136,73322.3515,79445.6928,79372.3546,79662.0184,80773.0212,78983.6872,47813.345,75328.0179,79522.6861,77480.35519999999,79071.6869,78067.02040000001,80127.6872,49720.0156,74191.3552,79940.6908,79720.6908,77674.68639999999,78906.6892,77894.6876,49210.348,73249.01999999999,78932.3532,79816.0216,79060.6896,80721.6876,77817.69,47366.0144,71753.0196,78111.0216,78778.3568,79313.6892,75698.3548,73956.6844,72266.3496,71472.78038571429,11347.430226402703,76640.6892,70947.66033571429,10095.171222985407,74460.8477,71049.67242142856,11170.309021038303,76072.3515,72881.92471166668,10706.47156017821,77722.35285,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2018-11-04,47857.35,6,11,2018,44,True,False,True,False,False,False,False,70495.3516,76640.6892,77110.0196,76794.6866,75958.6845,78767.354,46959.0122,68079.0166,73989.685,74532.352,76186.0185,74389.3434,72871.3526,48946.3468,72042.6837,79218.3528,77773.6853,77913.0198,77770.0193,48341.3448,48598.011099999996,74206.0181,78100.0207,78507.0212,78771.0184,77425.35280000001,78459.3537,47718.0136,73322.3515,79445.6928,79372.3546,79662.0184,80773.0212,78983.6872,47813.345,75328.0179,79522.6861,77480.35519999999,79071.6869,78067.02040000001,80127.6872,49720.0156,74191.3552,79940.6908,79720.6908,77674.68639999999,78906.6892,77894.6876,49210.348,73249.01999999999,78932.3532,79816.0216,79060.6896,80721.6876,77817.69,47366.0144,71753.0196,78111.0216,78778.3568,79313.6892,48748.348,47945.3461,71817.9711,11263.42661339331,76640.6892,70837.13661428572,10090.72977615593,74460.8477,70948.70813928572,11161.77915137784,76072.3515,72795.20799166666,10704.3439054073,77722.35285,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2018-11-05,47454.0156,0,11,2018,45,False,True,False,False,False,False,False,47857.35,70495.3516,76640.6892,77110.0196,76794.6866,75958.6845,78767.354,46959.0122,68079.0166,73989.685,74532.352,76186.0185,74389.3434,72871.3526,48946.3468,72042.6837,79218.3528,77773.6853,77913.0198,77770.0193,48341.3448,48598.011099999996,74206.0181,78100.0207,78507.0212,78771.0184,77425.35280000001,78459.3537,47718.0136,73322.3515,79445.6928,79372.3546,79662.0184,80773.0212,78983.6872,47813.345,75328.0179,79522.6861,77480.35519999999,79071.6869,78067.02040000001,80127.6872,49720.0156,74191.3552,79940.6908,79720.6908,77674.68639999999,78906.6892,77894.6876,49210.348,73249.01999999999,78932.3532,79816.0216,79060.6896,80721.6876,77817.69,47366.0144,71753.0196,78111.0216,78778.3568,76842.3556,77256.6866,71946.30507142856,10933.258991871984,76640.6892,70759.35112857143,10274.973188810383,74460.8477,70953.6844392857,11151.064443147256,76072.3515,72270.93567166667,11141.090690213876,77577.5208,0.0,1.0,-0.5000000000000004,0.8660254037844384
2018-11-06,78510.6928,1,11,2018,45,False,False,False,True,False,False,False,47454.0156,47857.35,70495.3516,76640.6892,77110.0196,76794.6866,75958.6845,78767.354,46959.0122,68079.0166,73989.685,74532.352,76186.0185,74389.3434,72871.3526,48946.3468,72042.6837,79218.3528,77773.6853,77913.0198,77770.0193,48341.3448,48598.011099999996,74206.0181,78100.0207,78507.0212,78771.0184,77425.35280000001,78459.3537,47718.0136,73322.3515,79445.6928,79372.3546,79662.0184,80773.0212,78983.6872,47813.345,75328.0179,79522.6861,77480.35519999999,79071.6869,78067.02040000001,80127.6872,49720.0156,74191.3552,79940.6908,79720.6908,77674.68639999999,78906.6892,77894.6876,49210.348,73249.01999999999,78932.3532,79816.0216,79060.6896,80721.6876,77817.69,47366.0144,71753.0196,78111.0216,75698.3548,80461.3529,67472.97101428571,13726.41871877499,75958.6845,68943.82705714286,11977.569707033164,74460.8477,69846.35093571429,11892.908790766367,75245.51825,71748.86331833334,11557.145873589196,77452.85399999999,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2018-11-07,77924.0196,2,11,2018,45,False,False,False,False,False,False,False,78510.6928,47454.0156,47857.35,70495.3516,76640.6892,77110.0196,76794.6866,75958.6845,78767.354,46959.0122,68079.0166,73989.685,74532.352,76186.0185,74389.3434,72871.3526,48946.3468,72042.6837,79218.3528,77773.6853,77913.0198,77770.0193,48341.3448,48598.011099999996,74206.0181,78100.0207,78507.0212,78771.0184,77425.35280000001,78459.3537,47718.0136,73322.3515,79445.6928,79372.3546,79662.0184,80773.0212,78983.6872,47813.345,75328.0179,79522.6861,77480.35519999999,79071.6869,78067.02040000001,80127.6872,49720.0156,74191.3552,79940.6908,79720.6908,77674.68639999999,78906.6892,77894.6876,49210.348,73249.01999999999,78932.3532,79816.0216,79060.6896,80721.6876,77817.69,47366.0144,71753.0196,79313.6892,80021.3523,67837.54362857142,14020.110565293982,76640.6892,69238.20915714286,12170.791989713056,75245.51825,69885.11307857143,11920.262902933491,75245.51825,71755.52450500001,11560.98951948982,77452.85399999999,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2018-11-08,76816.6896,3,11,2018,45,False,False,False,False,False,False,False,77924.0196,78510.6928,47454.0156,47857.35,70495.3516,76640.6892,77110.0196,76794.6866,75958.6845,78767.354,46959.0122,68079.0166,73989.685,74532.352,76186.0185,74389.3434,72871.3526,48946.3468,72042.6837,79218.3528,77773.6853,77913.0198,77770.0193,48341.3448,48598.011099999996,74206.0181,78100.0207,78507.0212,78771.0184,77425.35280000001,78459.3537,47718.0136,73322.3515,79445.6928,79372.3546,79662.0184,80773.0212,78983.6872,47813.345,75328.0179,79522.6861,77480.35519999999,79071.6869,78067.02040000001,80127.6872,49720.0156,74191.3552,79940.6908,79720.6908,77674.68639999999,78906.6892,77894.6876,49210.348,73249.01999999999,78932.3532,79816.0216,79060.6896,80721.6876,77817.69,47366.0144,78778.3568,78290.6867,67998.87691428572,14146.291562846935,76640.6892,69362.35209285714,12255.679365925855,75245.51825,69854.86312142857,11897.931831217227,75245.51825,71858.37450499999,11588.383926483979,77577.5208,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2018-11-09,74954.0228,4,11,2018,45,False,False,False,False,False,False,False,76816.6896,77924.0196,78510.6928,47454.0156,47857.35,70495.3516,76640.6892,77110.0196,76794.6866,75958.6845,78767.354,46959.0122,68079.0166,73989.685,74532.352,76186.0185,74389.3434,72871.3526,48946.3468,72042.6837,79218.3528,77773.6853,77913.0198,77770.0193,48341.3448,48598.011099999996,74206.0181,78100.0207,78507.0212,78771.0184,77425.35280000001,78459.3537,47718.0136,73322.3515,79445.6928,79372.3546,79662.0184,80773.0212,78983.6872,47813.345,75328.0179,79522.6861,77480.35519999999,79071.6869,78067.02040000001,80127.6872,49720.0156,74191.3552,79940.6908,79720.6908,77674.68639999999,78906.6892,77894.6876,49210.348,73249.01999999999,78932.3532,79816.0216,79060.6896,80721.6876,77817.69,78111.0216,79724.3532,67956.97262857143,14115.20455409235,76640.6892,69525.5190642857,12344.688417252353,76299.68685,69794.49413571428,11856.622239514465,75245.51825,72349.21909166666,11148.763981199241,77577.5208,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2018-11-10,71610.0196,5,11,2018,45,True,False,False,False,False,False,False,74954.0228,76816.6896,77924.0196,78510.6928,47454.0156,47857.35,70495.3516,76640.6892,77110.0196,76794.6866,75958.6845,78767.354,46959.0122,68079.0166,73989.685,74532.352,76186.0185,74389.3434,72871.3526,48946.3468,72042.6837,79218.3528,77773.6853,77913.0198,77770.0193,48341.3448,48598.011099999996,74206.0181,78100.0207,78507.0212,78771.0184,77425.35280000001,78459.3537,47718.0136,73322.3515,79445.6928,79372.3546,79662.0184,80773.0212,78983.6872,47813.345,75328.0179,79522.6861,77480.35519999999,79071.6869,78067.02040000001,80127.6872,49720.0156,74191.3552,79940.6908,79720.6908,77674.68639999999,78906.6892,77894.6876,49210.348,73249.01999999999,78932.3532,79816.0216,79060.6896,80721.6876,71753.0196,73956.6844,67716.02028571429,13955.759677227077,74954.0228,69594.4003357143,12374.169025840449,76299.68685,69682.13706785714,11789.718911851754,74743.1874,72301.491305,11131.072337812377,77452.85399999999,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2018-11-11,48308.346399999995,6,11,2018,45,True,False,True,False,False,False,False,71610.0196,74954.0228,76816.6896,77924.0196,78510.6928,47454.0156,47857.35,70495.3516,76640.6892,77110.0196,76794.6866,75958.6845,78767.354,46959.0122,68079.0166,73989.685,74532.352,76186.0185,74389.3434,72871.3526,48946.3468,72042.6837,79218.3528,77773.6853,77913.0198,77770.0193,48341.3448,48598.011099999996,74206.0181,78100.0207,78507.0212,78771.0184,77425.35280000001,78459.3537,47718.0136,73322.3515,79445.6928,79372.3546,79662.0184,80773.0212,78983.6872,47813.345,75328.0179,79522.6861,77480.35519999999,79071.6869,78067.02040000001,80127.6872,49720.0156,74191.3552,79940.6908,79720.6908,77674.68639999999,78906.6892,77894.6876,49210.348,73249.01999999999,78932.3532,79816.0216,79060.6896,47366.0144,48748.348,67875.25857142857,13999.050082623055,74954.0228,69846.6148357143,12376.890783406507,76299.68685,69589.42283571429,11763.002718835598,74743.1874,72149.63017166666,11076.268899440875,77267.6862,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2018-11-12,46563.0156,0,11,2018,46,False,True,False,False,False,False,False,48308.346399999995,71610.0196,74954.0228,76816.6896,77924.0196,78510.6928,47454.0156,47857.35,70495.3516,76640.6892,77110.0196,76794.6866,75958.6845,78767.354,46959.0122,68079.0166,73989.685,74532.352,76186.0185,74389.3434,72871.3526,48946.3468,72042.6837,79218.3528,77773.6853,77913.0198,77770.0193,48341.3448,48598.011099999996,74206.0181,78100.0207,78507.0212,78771.0184,77425.35280000001,78459.3537,47718.0136,73322.3515,79445.6928,79372.3546,79662.0184,80773.0212,78983.6872,47813.345,75328.0179,79522.6861,77480.35519999999,79071.6869,78067.02040000001,80127.6872,49720.0156,74191.3552,79940.6908,79720.6908,77674.68639999999,78906.6892,77894.6876,49210.348,73249.01999999999,78932.3532,79816.0216,77817.69,76842.3556,67939.68662857143,13892.1965555201,74954.0228,69942.99584999999,12188.775207089806,76299.68685,69579.07766785714,11782.259327110298,74743.1874,71637.09111833334,11456.049045187116,76963.35459999999,0.0,1.0,-0.5000000000000004,0.8660254037844384
2018-11-13,78668.3576,1,11,2018,46,False,False,False,True,False,False,False,46563.0156,48308.346399999995,71610.0196,74954.0228,76816.6896,77924.0196,78510.6928,47454.0156,47857.35,70495.3516,76640.6892,77110.0196,76794.6866,75958.6845,78767.354,46959.0122,68079.0166,73989.685,74532.352,76186.0185,74389.3434,72871.3526,48946.3468,72042.6837,79218.3528,77773.6853,77913.0198,77770.0193,48341.3448,48598.011099999996,74206.0181,78100.0207,78507.0212,78771.0184,77425.35280000001,78459.3537,47718.0136,73322.3515,79445.6928,79372.3546,79662.0184,80773.0212,78983.6872,47813.345,75328.0179,79522.6861,77480.35519999999,79071.6869,78067.02040000001,80127.6872,49720.0156,74191.3552,79940.6908,79720.6908,77674.68639999999,78906.6892,77894.6876,49210.348,73249.01999999999,78932.3532,80721.6876,75698.3548,67812.40091428571,14113.496413154284,74954.0228,67642.68596428572,13376.31476034895,75456.35365,69515.56591071429,11905.132742920743,74743.1874,71082.87435166667,11851.201404896705,76805.6881,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2018-11-14,77957.0232,2,11,2018,46,False,False,False,False,False,False,False,78668.3576,46563.0156,48308.346399999995,71610.0196,74954.0228,76816.6896,77924.0196,78510.6928,47454.0156,47857.35,70495.3516,76640.6892,77110.0196,76794.6866,75958.6845,78767.354,46959.0122,68079.0166,73989.685,74532.352,76186.0185,74389.3434,72871.3526,48946.3468,72042.6837,79218.3528,77773.6853,77913.0198,77770.0193,48341.3448,48598.011099999996,74206.0181,78100.0207,78507.0212,78771.0184,77425.35280000001,78459.3537,47718.0136,73322.3515,79445.6928,79372.3546,79662.0184,80773.0212,78983.6872,47813.345,75328.0179,79522.6861,77480.35519999999,79071.6869,78067.02040000001,80127.6872,49720.0156,74191.3552,79940.6908,79720.6908,77674.68639999999,78906.6892,77894.6876,49210.348,73249.01999999999,79060.6896,79313.6892,67834.92445714286,14133.526813602928,74954.0228,67836.23404285715,13524.679739514411,75797.356,69547.64942142858,11929.387592586623,74743.1874,71078.474425,11848.286428335696,76805.6881,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2018-11-15,79783.0244,3,11,2018,46,False,False,False,False,False,False,False,77957.0232,78668.3576,46563.0156,48308.346399999995,71610.0196,74954.0228,76816.6896,77924.0196,78510.6928,47454.0156,47857.35,70495.3516,76640.6892,77110.0196,76794.6866,75958.6845,78767.354,46959.0122,68079.0166,73989.685,74532.352,76186.0185,74389.3434,72871.3526,48946.3468,72042.6837,79218.3528,77773.6853,77913.0198,77770.0193,48341.3448,48598.011099999996,74206.0181,78100.0207,78507.0212,78771.0184,77425.35280000001,78459.3537,47718.0136,73322.3515,79445.6928,79372.3546,79662.0184,80773.0212,78983.6872,47813.345,75328.0179,79522.6861,77480.35519999999,79071.6869,78067.02040000001,80127.6872,49720.0156,74191.3552,79940.6908,79720.6908,77674.68639999999,78906.6892,77894.6876,49210.348,79816.0216,78778.3568,67839.63925714286,14137.4583270718,74954.0228,67919.25808571429,13587.32584148432,75797.356,69549.22097142857,11930.533286714406,74743.1874,71156.941145,11878.456021318305,76963.35459999999,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2018-11-16,78045.0204,4,11,2018,46,False,False,False,False,False,False,False,79783.0244,77957.0232,78668.3576,46563.0156,48308.346399999995,71610.0196,74954.0228,76816.6896,77924.0196,78510.6928,47454.0156,47857.35,70495.3516,76640.6892,77110.0196,76794.6866,75958.6845,78767.354,46959.0122,68079.0166,73989.685,74532.352,76186.0185,74389.3434,72871.3526,48946.3468,72042.6837,79218.3528,77773.6853,77913.0198,77770.0193,48341.3448,48598.011099999996,74206.0181,78100.0207,78507.0212,78771.0184,77425.35280000001,78459.3537,47718.0136,73322.3515,79445.6928,79372.3546,79662.0184,80773.0212,78983.6872,47813.345,75328.0179,79522.6861,77480.35519999999,79071.6869,78067.02040000001,80127.6872,49720.0156,74191.3552,79940.6908,79720.6908,77674.68639999999,78906.6892,77894.6876,78932.3532,78111.0216,68263.40137142858,14491.41333804294,74954.0228,68110.187,13744.282743794682,75797.356,69620.98308214286,11987.741557221036,74743.1874,71666.48575166665,11572.866826794292,77267.6862,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
